	url	title
3445	/wiki/Battle_of_Olustee	Battle of Olustee
3446	/wiki/Battle_of_Paducah	Battle of Paducah
3447	/wiki/Battle_of_Elkin%27s_Ferry	Battle of Elkin's Ferry
3448	/wiki/Battle_of_Mansfield	Battle of Mansfield
3449	/wiki/Battle_of_Pleasant_Hill	Battle of Pleasant Hill
3450	/wiki/Battle_of_Prairie_D%27Ane	Battle of Prairie D'Ane
3451	/wiki/Battle_of_Fort_Pillow	Battle of Fort Pillow
3452	/wiki/Battle_of_Poison_Spring	Battle of Poison Spring
3453	/wiki/Battle_of_Dybb%C3%B8l	Battle of Dybbøl
3454	/wiki/Battle_of_Monett%27s_Ferry	Battle of Monett's Ferry
3455	/wiki/Battle_of_Marks%27_Mills	Battle of Marks' Mills
3456	/wiki/Battle_of_Jenkins%27_Ferry	Battle of Jenkins' Ferry
3457	/wiki/Battle_of_the_Wilderness	Battle of the Wilderness
3458	/wiki/Battle_of_Albemarle_Sound	Battle of Albemarle Sound
3459	/wiki/Battle_of_Port_Walthall_Junction	Battle of Port Walthall Junction
3460	/wiki/Battle_of_Heligoland_(1864)	Battle of Heligoland (1864)
3461	/wiki/Battle_of_Cloyd%27s_Mountain	Battle of Cloyd's Mountain
3462	/wiki/Battle_of_Swift_Creek	Battle of Swift Creek
3463	/wiki/Battle_of_Cove_Mountain	Battle of Cove Mountain
3464	/wiki/Battle_of_Chester_Station	Battle of Chester Station
3465	/wiki/Battle_of_Yellow_Tavern	Battle of Yellow Tavern
3466	/wiki/Battle_of_Rocky_Face_Ridge	Battle of Rocky Face Ridge
3467	/wiki/Battle_of_Resaca	Battle of Resaca
3468	/wiki/Battle_of_New_Market	Battle of New Market
3469	/wiki/Battle_of_Proctor%27s_Creek	Battle of Proctor's Creek
3470	/wiki/Battle_of_Adairsville	Battle of Adairsville
3471	/wiki/Battle_of_Yellow_Bayou	Battle of Yellow Bayou
3472	/wiki/Battle_of_Ware_Bottom_Church	Battle of Ware Bottom Church
3473	/wiki/Battle_of_Spotsylvania_Court_House	Battle of Spotsylvania Court House
3474	/wiki/Battle_of_Wilson%27s_Wharf	Battle of Wilson's Wharf
3475	/wiki/Battle_of_North_Anna	Battle of North Anna
3476	/wiki/Battle_of_New_Hope_Church	Battle of New Hope Church
3477	/wiki/Battle_of_Pickett%27s_Mill	Battle of Pickett's Mill
3478	/wiki/Battle_of_Haw%27s_Shop	Battle of Haw's Shop
3479	/wiki/Battle_of_Dallas	Battle of Dallas
3480	/wiki/Battle_of_Totopotomoy_Creek	Battle of Totopotomoy Creek
3481	/wiki/Battle_of_Old_Church	Battle of Old Church
3482	/wiki/Battle_of_Cold_Harbor	Battle of Cold Harbor
3483	/wiki/Battle_of_Piedmont	Battle of Piedmont
3484	/wiki/First_Battle_of_Petersburg	First Battle of Petersburg
3485	/wiki/Battle_of_Brices_Crossroads	Battle of Brices Crossroads
3486	/wiki/Battle_of_Trevilian_Station	Battle of Trevilian Station
3487	/wiki/Second_Battle_of_Petersburg	Second Battle of Petersburg
3488	/wiki/Battle_of_Lynchburg	Battle of Lynchburg
3490	/wiki/Battle_of_Kolb%27s_Farm	Battle of Kolb's Farm
3491	/wiki/Battle_of_Jerusalem_Plank_Road	Battle of Jerusalem Plank Road
3492	/wiki/Battle_of_Saint_Mary%27s_Church	Battle of Saint Mary's Church
3493	/wiki/Battle_of_Kennesaw_Mountain	Battle of Kennesaw Mountain
3494	/wiki/Battle_of_Als	Battle of Als
3495	/wiki/Battle_of_Marietta	Battle of Marietta
3496	/wiki/Battle_of_Monocacy_Junction	Battle of Monocacy Junction
3497	/wiki/Battle_of_Fort_Stevens	Battle of Fort Stevens
3498	/wiki/Battle_of_Tupelo	Battle of Tupelo
3499	/wiki/Battle_of_Cool_Spring	Battle of Cool Spring
3500	/wiki/Battle_of_Rutherford%27s_Farm	Battle of Rutherford's Farm
3501	/wiki/Battle_of_Peachtree_Creek	Battle of Peachtree Creek
3502	/wiki/Battle_of_Atlanta	Battle of Atlanta
3503	/wiki/Battle_of_Kernstown_II	Battle of Kernstown II
3504	/wiki/Battle_of_Killdeer_Mountain	Battle of Killdeer Mountain
3505	/wiki/Battle_of_Ezra_Church	Battle of Ezra Church
3506	/wiki/Battle_of_the_Crater	Battle of the Crater
3507	/wiki/Battle_of_Folck%27s_Mill	Battle of Folck's Mill
3508	/wiki/Battle_of_Utoy_Creek	Battle of Utoy Creek
3509	/wiki/Second_Battle_of_Dalton	Second Battle of Dalton
3510	/wiki/Battle_of_Globe_Tavern	Battle of Globe Tavern
3511	/wiki/Battle_of_Lovejoy%27s_Station	Battle of Lovejoy's Station
3512	/wiki/Second_Battle_of_Memphis	Second Battle of Memphis
3513	/wiki/Battle_of_Mobile_Bay	Battle of Mobile Bay
3514	/wiki/Second_Battle_of_Ream%27s_Station	Second Battle of Ream's Station
3515	/wiki/Battle_of_Jonesborough	Battle of Jonesborough
3516	/wiki/Battle_of_Shimonoseki	Battle of Shimonoseki
3517	/wiki/Third_Battle_of_Winchester	Third Battle of Winchester
3518	/wiki/Battle_of_Fisher%27s_Hill	Battle of Fisher's Hill
3519	/wiki/Battle_of_Fort_Davidson	Battle of Fort Davidson
3520	/wiki/Battle_of_Chaffin%27s_Farm	Battle of Chaffin's Farm
3521	/wiki/Battle_of_Peebles%27_Farm	Battle of Peebles' Farm
3522	/wiki/Battle_of_Saltville_I	Battle of Saltville I
3523	/wiki/Battle_of_Allatoona	Battle of Allatoona
3524	/wiki/Battle_of_Darbytown_Road	Battle of Darbytown Road
3525	/wiki/Battle_of_Tom%27s_Brook	Battle of Tom's Brook
3526	/wiki/Battle_of_Glasgow,_Missouri	Battle of Glasgow, Missouri
3527	/wiki/Battle_of_Lexington_II	Battle of Lexington II
3528	/wiki/Battle_of_Cedar_Creek	Battle of Cedar Creek
3529	/wiki/Battle_of_Little_Blue_River	Battle of Little Blue River
3530	/wiki/Second_Battle_of_Independence	Second Battle of Independence
3531	/wiki/Battle_of_Byram%27s_Ford	Battle of Byram's Ford
3532	/wiki/Battle_of_Westport	Battle of Westport
3533	/wiki/Battle_of_Marais_des_Cygnes	Battle of Marais des Cygnes
3534	/wiki/Battle_of_Mine_Creek	Battle of Mine Creek
3535	/wiki/Battle_of_Marmiton_River	Battle of Marmiton River
3536	/wiki/Battle_of_Decatur	Battle of Decatur
3537	/wiki/Battle_of_Boydton_Plank_Road	Battle of Boydton Plank Road
3538	/wiki/Battle_of_Newtonia_II	Battle of Newtonia II
3539	/wiki/Battle_of_Johnsonville	Battle of Johnsonville
3540	/wiki/Battle_of_Bull%27s_Gap	Battle of Bull's Gap
3542	/wiki/Battle_of_Columbia	Battle of Columbia
3543	/wiki/First_Battle_of_Adobe_Walls	First Battle of Adobe Walls
3544	/wiki/Battle_of_Spring_Hill	Battle of Spring Hill
3545	/wiki/Sand_Creek_Massacre	Sand Creek Massacre
3546	/wiki/Battle_of_Franklin	Battle of Franklin
3547	/wiki/Battle_of_Waynesboro,_Georgia	Battle of Waynesboro, Georgia
3548	/wiki/Battle_of_Murfreesboro_III	Battle of Murfreesboro III
3549	/wiki/First_Battle_of_Fort_Fisher	First Battle of Fort Fisher
3550	/wiki/Battle_of_Nashville	Battle of Nashville
3551	/wiki/Battle_of_Julesburg	Battle of Julesburg
3552	/wiki/Second_Battle_of_Fort_Fisher	Second Battle of Fort Fisher
3553	/wiki/Battle_of_Rivers%27_Bridge	Battle of Rivers' Bridge
3554	/wiki/Battle_of_Hatcher%27s_Run	Battle of Hatcher's Run
3555	/wiki/Battle_of_Rush_Creek	Battle of Rush Creek
3556	/wiki/Battle_of_Wilmington	Battle of Wilmington
3557	/wiki/Battle_of_Waynesboro,_Virginia	Battle of Waynesboro, Virginia
3558	/wiki/Battle_of_Natural_Bridge	Battle of Natural Bridge
3559	/wiki/Battle_of_Wyse_Fork	Battle of Wyse Fork
3560	/wiki/Battle_of_Mud_Lake	Battle of Mud Lake
3561	/wiki/Battle_of_Averasborough	Battle of Averasborough
3562	/wiki/Battle_of_Bentonville	Battle of Bentonville
3563	/wiki/Wilson%27s_Raid	Wilson's Raid
3564	/wiki/Battle_of_Fort_Steadman	Battle of Fort Steadman
3565	/wiki/Battle_of_Lewis%27s_Farm	Battle of Lewis's Farm
3566	/wiki/Battle_of_White_Oak_Road	Battle of White Oak Road
3567	/wiki/Battle_of_Dinwiddie_Court_House	Battle of Dinwiddie Court House
3568	/wiki/Battle_of_Five_Forks	Battle of Five Forks
3569	/wiki/Battle_of_Selma	Battle of Selma
3570	/wiki/Battle_of_Petersburg_III	Battle of Petersburg III
3571	/wiki/Battle_of_Sutherland%27s_Station	Battle of Sutherland's Station
3572	/wiki/Battle_of_Namozine_Church	Battle of Namozine Church
3573	/wiki/Battle_of_Sayler%27s_Creek	Battle of Sayler's Creek
3574	/wiki/Battle_of_High_Bridge	Battle of High Bridge
3575	/wiki/Battle_of_Cumberland_Church	Battle of Cumberland Church
3576	/wiki/Battle_of_Spanish_Fort	Battle of Spanish Fort
3577	/wiki/Battle_of_Appomattox_Station	Battle of Appomattox Station
3578	/wiki/Battle_of_Fort_Blakely	Battle of Fort Blakely
3579	/wiki/Battle_of_Appomattox_Courthouse	Battle of Appomattox Courthouse
3580	/wiki/Battle_of_Morrisville	Battle of Morrisville
3581	/wiki/Battle_of_West_Point	Battle of West Point
3582	/wiki/Battle_of_Columbus_(1865)	Battle of Columbus (1865)
3583	/wiki/Battle_of_Palmito_Ranch	Battle of Palmito Ranch
3584	/wiki/Battle_of_Riachuelo	Battle of Riachuelo
3585	/wiki/Battle_of_Platte_Bridge	Battle of Platte Bridge
3586	/wiki/Battle_of_Bone_Pile_Creek	Battle of Bone Pile Creek
3587	/wiki/Battle_of_Jata%C3%AD	Battle of Jataí
3588	/wiki/Battle_of_the_Tongue_River	Battle of the Tongue River
3589	/wiki/Battle_of_Papudo	Battle of Papudo
3590	/wiki/Battle_of_Abtao	Battle of Abtao
3591	/wiki/Battle_of_Callao	Battle of Callao
3592	/wiki/Battle_of_Tuyut%C3%AD	Battle of Tuyutí
3593	/wiki/Battle_of_Ridgeway	Battle of Ridgeway
3594	/wiki/Battle_of_Fort_Erie_(1866)	Battle of Fort Erie (1866)
3595	/wiki/Battle_of_Langensalza_(1866)	Battle of Langensalza (1866)
3596	/wiki/Battle_of_K%C3%B6niggr%C3%A4tz	Battle of Königgrätz
3597	/wiki/Battle_of_Custoza_(1866)	Battle of Custoza (1866)
3598	/wiki/Battle_of_Lissa_(1866)	Battle of Lissa (1866)
3599	/wiki/Battle_of_Bezzecca	Battle of Bezzecca
3600	/wiki/Battle_of_Curupaity	Battle of Curupaity
3601	/wiki/Battle_of_Owyhee_River	Battle of Owyhee River
3602	/wiki/Battle_of_Steen%27s_Mountain	Battle of Steen's Mountain
3603	/wiki/Battle_of_Kansala	Battle of Kansala
3604	/wiki/The_Battle_of_Fandane-Thiouthioune	The Battle of Fandane-Thiouthioune
3605	/wiki/Battle_of_Infernal_Caverns	Battle of Infernal Caverns
3607	/wiki/Battle_of_Magdala	Battle of Magdala
3608	/wiki/Battle_of_Washita_River	Battle of Washita River
3609	/wiki/Battle_of_Itoror%C3%B3	Battle of Itororó
3611	/wiki/Battle_of_Lomas_Valentinas	Battle of Lomas Valentinas
3612	/wiki/Battle_of_Eccles_Hill	Battle of Eccles Hill
3613	/wiki/Battle_of_Wissembourg_(1870)	Battle of Wissembourg (1870)
3614	/wiki/Battle_of_Spicheren	Battle of Spicheren
3615	/wiki/Battle_of_Mars-La-Tour	Battle of Mars-La-Tour
3616	/wiki/Battle_of_Gravelotte	Battle of Gravelotte
3617	/wiki/Battle_of_Sedan	Battle of Sedan
3618	/wiki/Siege_of_Strasbourg	Siege of Strasbourg
3619	/wiki/Battle_of_Le_Bourget	Battle of Le Bourget
3620	/wiki/Battle_of_Chevilly	Battle of Chevilly
3621	/wiki/Siege_of_Metz_(1870)	Siege of Metz (1870)
3623	/wiki/Battle_of_Villiers	Battle of Villiers
3624	/wiki/Battle_of_the_Lisaine	Battle of the Lisaine
3625	/wiki/Battle_of_St._Quentin_(1871)	Battle of St. Quentin (1871)
3626	/wiki/Battle_of_Buzenval_(1871)	Battle of Buzenval (1871)
3627	/wiki/Siege_of_Belfort	Siege of Belfort
3628	/wiki/Battle_of_Adwa_(1871)	Battle of Adwa (1871)
3629	/wiki/First_Battle_of_the_Stronghold	First Battle of the Stronghold
3631	/wiki/Battle_of_Turret_Peak	Battle of Turret Peak
3632	/wiki/Battle_of_Honsinger_Bluff	Battle of Honsinger Bluff
3633	/wiki/Battle_of_Pease_Bottom	Battle of Pease Bottom
3634	/wiki/Second_Battle_of_Adobe_Walls	Second Battle of Adobe Walls
3635	/wiki/Battle_of_Palo_Duro_Canyon	Battle of Palo Duro Canyon
3636	/wiki/Battle_of_Sunset_Pass	Battle of Sunset Pass
3638	/wiki/Battle_of_Gura	Battle of Gura
3639	/wiki/Battle_of_the_Rosebud	Battle of the Rosebud
3640	/wiki/Battle_of_Little_Big_Horn	Battle of Little Big Horn
3641	/wiki/Battle_of_%C5%A0umatovac	Battle of Šumatovac
3642	/wiki/Battle_of_Fundina	Battle of Fundina
3644	/wiki/Battle_of_Slim_Buttes	Battle of Slim Buttes
3645	/wiki/Battle_of_Yellow_House_Canyon	Battle of Yellow House Canyon
3646	/wiki/Battle_of_Kizil-Tepe	Battle of Kizil-Tepe
3647	/wiki/Battle_of_the_Clearwater	Battle of the Clearwater
3648	/wiki/Battle_of_Nikopol	Battle of Nikopol
3649	/wiki/First_Battle_of_Shipka_Pass	First Battle of Shipka Pass
3650	/wiki/Battle_of_the_Big_Hole	Battle of the Big Hole
3651	/wiki/Second_Battle_of_Shipka_Pass	Second Battle of Shipka Pass
3652	/wiki/Battle_of_Lovcha	Battle of Lovcha
3653	/wiki/Third_Battle_of_Shipka_Pass	Third Battle of Shipka Pass
3654	/wiki/Battle_of_Bear_Paw	Battle of Bear Paw
3655	/wiki/Battle_of_Gorni-Dubnik	Battle of Gorni-Dubnik
3656	/wiki/Battle_of_Kars	Battle of Kars
3657	/wiki/Siege_of_Plevna	Siege of Plevna
3658	/wiki/Fourth_Battle_of_Shipka_Pass	Fourth Battle of Shipka Pass
3659	/wiki/Battle_of_Philippopolis_(1878)	Battle of Philippopolis (1878)
3660	/wiki/Battle_of_Ali_Masjid	Battle of Ali Masjid
3661	/wiki/Battle_of_Peiwar_Kotal	Battle of Peiwar Kotal
3662	/wiki/Battle_of_Isandlwana	Battle of Isandlwana
3663	/wiki/Battle_of_Rorke%27s_Drift	Battle of Rorke's Drift
3664	/wiki/Battle_of_Intombe	Battle of Intombe
3665	/wiki/Battle_of_Top%C3%A1ter	Battle of Topáter
3666	/wiki/Battle_of_Hlobane	Battle of Hlobane
3667	/wiki/Battle_of_Kambula	Battle of Kambula
3668	/wiki/Battle_of_Gingindlovu	Battle of Gingindlovu
3669	/wiki/Siege_of_Eshowe	Siege of Eshowe
3671	/wiki/Battle_of_Kam_Dakka	Battle of Kam Dakka
3672	/wiki/Battle_of_Iquique	Battle of Iquique
3673	/wiki/Battle_of_Ulundi	Battle of Ulundi
3674	/wiki/Naval_Battle_of_Angamos	Naval Battle of Angamos
3675	/wiki/Battle_of_Pisagua	Battle of Pisagua
3676	/wiki/Battle_of_San_Francisco	Battle of San Francisco
3677	/wiki/Battle_of_Tarapac%C3%A1	Battle of Tarapacá
3678	/wiki/Battle_of_Nov%C5%A1i%C4%87e	Battle of Novšiće
3679	/wiki/Battle_of_Hembrillo_Basin	Battle of Hembrillo Basin
3680	/wiki/Battle_of_Ahmed_Khel	Battle of Ahmed Khel
3681	/wiki/Battle_of_Fort_Tularosa	Battle of Fort Tularosa
3682	/wiki/Battle_of_Arica	Battle of Arica
3684	/wiki/Battle_of_Maiwand	Battle of Maiwand
3685	/wiki/Battle_of_Carrizo_Canyon	Battle of Carrizo Canyon
3686	/wiki/Battle_of_Kandahar	Battle of Kandahar
3687	/wiki/Action_at_Bronkhorstspruit	Action at Bronkhorstspruit
3688	/wiki/Battle_of_Laing%27s_Nek	Battle of Laing's Nek
3689	/wiki/Battle_of_Schuinshoogte	Battle of Schuinshoogte
3690	/wiki/Battle_of_Majuba_Hill	Battle of Majuba Hill
3691	/wiki/Battle_of_Cibecue_Creek	Battle of Cibecue Creek
3692	/wiki/Battle_of_Embabo	Battle of Embabo
3693	/wiki/Battle_of_Big_Dry_Wash	Battle of Big Dry Wash
3694	/wiki/Battle_of_Tel_al-Kebir	Battle of Tel al-Kebir
3695	/wiki/Battle_of_C%E1%BA%A7u_Gi%E1%BA%A5y_(Paper_Bridge)	Battle of Cầu Giấy (Paper Bridge)
3696	/wiki/Battle_of_El_Obeid	Battle of El Obeid
3698	/wiki/Battles_of_El_Teb	Battles of El Teb
3699	/wiki/Battle_of_Tamai	Battle of Tamai
3700	/wiki/Battle_of_Fuzhou	Battle of Fuzhou
3701	/wiki/Battle_of_Tamsui	Battle of Tamsui
3702	/wiki/Siege_of_Tuy%C3%AAn_Quang	Siege of Tuyên Quang
3703	/wiki/Battle_of_Khartoum	Battle of Khartoum
3704	/wiki/Battle_of_H%C3%B2a_M%E1%BB%99c	Battle of Hòa Mộc
3705	/wiki/Battle_of_Bang_Bo_(Zhennan_Pass)	Battle of Bang Bo (Zhennan Pass)
3706	/wiki/Battle_of_Phu_Lam_Tao	Battle of Phu Lam Tao
3707	/wiki/Battle_of_Duck_Lake	Battle of Duck Lake
3708	/wiki/Battle_of_Fort_Pitt	Battle of Fort Pitt
3709	/wiki/Battle_of_Fish_Creek	Battle of Fish Creek
3710	/wiki/Battle_of_Cut_Knife	Battle of Cut Knife
3711	/wiki/Battle_of_Batoche	Battle of Batoche
3712	/wiki/Battle_of_Devil%27s_Creek	Battle of Devil's Creek
3713	/wiki/Battle_of_Frenchman%27s_Butte	Battle of Frenchman's Butte
3714	/wiki/Battle_of_Loon_Lake	Battle of Loon Lake
3716	/wiki/Battle_of_Slivnitsa	Battle of Slivnitsa
3717	/wiki/Battle_of_Pirot	Battle of Pirot
3718	/wiki/Battle_of_Little_Dry_Creek	Battle of Little Dry Creek
3719	/wiki/Battle_of_Ginnis	Battle of Ginnis
3720	/wiki/Battle_of_Azule	Battle of Azule
3721	/wiki/Battle_of_Chelenqo	Battle of Chelenqo
3722	/wiki/Battle_of_Dogali	Battle of Dogali
3723	/wiki/Battle_of_Suakin	Battle of Suakin
3724	/wiki/Battle_of_Gallabat	Battle of Gallabat
3725	/wiki/Wounded_Knee_Massacre	Wounded Knee Massacre
3726	/wiki/Battle_of_Mulayda	Battle of Mulayda
3727	/wiki/Battle_of_Bembesi	Battle of Bembesi
3728	/wiki/Battle_of_Yalu_River_(1894)	Battle of Yalu River (1894)
3729	/wiki/Battle_of_Coatit	Battle of Coatit
3730	/wiki/Battle_of_Amba_Alagi_(1895)	Battle of Amba Alagi (1895)
3731	/wiki/Battle_of_Mek%27ele	Battle of Mek'ele
3732	/wiki/Battle_of_Adowa	Battle of Adowa
3733	/wiki/Battle_of_Binakayan-Dalahican	Battle of Binakayan-Dalahican
3735	/wiki/Battle_of_Saragarhi	Battle of Saragarhi
3736	/wiki/Battle_of_Zapote_Bridge	Battle of Zapote Bridge
3737	/wiki/Battle_of_Manila_Bay_(1898)	Battle of Manila Bay (1898)
3738	/wiki/Battle_of_C%C3%A1rdenas	Battle of Cárdenas
3739	/wiki/Battle_of_Cienfuegos	Battle of Cienfuegos
3742	/wiki/Capture_of_Guam	Capture of Guam
3743	/wiki/Battle_of_Las_Guasimas	Battle of Las Guasimas
3744	/wiki/Battle_of_Tayacoba	Battle of Tayacoba
3745	/wiki/Battle_of_El_Caney	Battle of El Caney
3746	/wiki/Battle_of_San_Juan_Hill	Battle of San Juan Hill
3747	/wiki/Battle_of_Santiago_de_Cuba	Battle of Santiago de Cuba
3748	/wiki/Siege_of_Santiago	Siege of Santiago
3749	/wiki/Battle_of_Rio_Manimani	Battle of Rio Manimani
3750	/wiki/Battle_of_Yauco	Battle of Yauco
3751	/wiki/Battle_of_Guayama	Battle of Guayama
3752	/wiki/Battle_of_Guamani	Battle of Guamani
3753	/wiki/Battle_of_Coamo	Battle of Coamo
3754	/wiki/Battle_of_Silva_Heights	Battle of Silva Heights
3755	/wiki/Battle_of_Abonito_Pass	Battle of Abonito Pass
3756	/wiki/Battle_of_Manila_(1898)	Battle of Manila (1898)
3757	/wiki/Battle_of_Omdurman	Battle of Omdurman
3758	/wiki/Battle_of_Manila_(1899)	Battle of Manila (1899)
3759	/wiki/Battle_of_Caloocan	Battle of Caloocan
3760	/wiki/Second_Battle_of_Caloocan	Second Battle of Caloocan
3761	/wiki/Battle_of_Marilao_River	Battle of Marilao River
3762	/wiki/Battle_of_Santa_Cruz_(1899)	Battle of Santa Cruz (1899)
3763	/wiki/Battle_of_Pagsanjan	Battle of Pagsanjan
3764	/wiki/Battle_of_Paete	Battle of Paete
3765	/wiki/Battle_of_Quingua	Battle of Quingua
3766	/wiki/Battle_of_Calumpit	Battle of Calumpit
3767	/wiki/Battle_of_Zapote_River	Battle of Zapote River
3768	/wiki/Battle_of_Olongapo	Battle of Olongapo
3769	/wiki/Battle_of_Talana_Hill	Battle of Talana Hill
3770	/wiki/Battle_of_Elandslaagte	Battle of Elandslaagte
3772	/wiki/Battle_of_San_Jacinto_(1899)	Battle of San Jacinto (1899)
3773	/wiki/Battle_of_Modder_River	Battle of Modder River
3774	/wiki/Battle_of_Tirad_Pass	Battle of Tirad Pass
3775	/wiki/Battle_of_Stormberg	Battle of Stormberg
3776	/wiki/Battle_of_Magersfontein	Battle of Magersfontein
3777	/wiki/Battle_of_Colenso	Battle of Colenso
3778	/wiki/Battle_of_Paye	Battle of Paye
3779	/wiki/Battle_of_Spion_Kop	Battle of Spion Kop
3780	/wiki/Battle_of_Paardeberg	Battle of Paardeberg
3781	/wiki/Battle_of_Diamond_Hill	Battle of Diamond Hill
3782	/wiki/Battle_of_Elands_River_(1900)	Battle of Elands River (1900)
3783	/wiki/Siege_of_Ladysmith	Siege of Ladysmith
3785	/wiki/Siege_of_Mafeking	Siege of Mafeking
3786	/wiki/Battle_of_Pulang_Lupa	Battle of Pulang Lupa
3787	/wiki/Battle_of_Mabitac	Battle of Mabitac
3813	/wiki/Battle_of_Groenkloof	Battle of Groenkloof
3814	/wiki/Battle_of_Elands_River_(1901)	Battle of Elands River (1901)
3815	/wiki/Balangiga_massacre	Balangiga massacre
3816	/wiki/Battle_of_Bakenlaagte	Battle of Bakenlaagte
3817	/wiki/Battle_of_Holy_Apostles_Monastery	Battle of Holy Apostles Monastery
3818	/wiki/Battle_of_Groenkop	Battle of Groenkop
3819	/wiki/Battle_of_Riyadh_(1902)	Battle of Riyadh (1902)
3820	/wiki/Battle_of_Rooiwal	Battle of Rooiwal
3821	/wiki/Battle_of_Dilam	Battle of Dilam
3822	/wiki/Battle_of_Krushevo	Battle of Krushevo
3823	/wiki/Battle_of_Smilevo	Battle of Smilevo
3824	/wiki/Battle_of_Port_Arthur	Battle of Port Arthur
3825	/wiki/Battle_of_Yalu_River_(1904)	Battle of Yalu River (1904)
3826	/wiki/Battle_of_Nanshan	Battle of Nanshan
3827	/wiki/Battle_of_Dairen	Battle of Dairen
3828	/wiki/Battle_of_Te-li-Ssu	Battle of Te-li-Ssu
3829	/wiki/Battle_of_Bekeriyah_(1904)	Battle of Bekeriyah (1904)
3830	/wiki/Battle_of_the_Yellow_Sea	Battle of the Yellow Sea
3831	/wiki/Battle_of_Waterberg	Battle of Waterberg
3832	/wiki/Battle_of_the_Japanese_Sea	Battle of the Japanese Sea
3833	/wiki/Battle_of_Liaoyang	Battle of Liaoyang
3834	/wiki/Battle_of_Shinanah_(1904)	Battle of Shinanah (1904)
3835	/wiki/Battle_of_Sha-ho_River	Battle of Sha-ho River
3836	/wiki/Siege_of_Port_Arthur	Siege of Port Arthur
3837	/wiki/Battle_of_Sandepu	Battle of Sandepu
3838	/wiki/Battle_of_Mukden	Battle of Mukden
3839	/wiki/Battle_of_Tsushima	Battle of Tsushima
3840	/wiki/Battle_of_Rawdat_Muhanna_(1906)	Battle of Rawdat Muhanna (1906)
3841	/wiki/Battle_of_Tarafiyah_(1907)	Battle of Tarafiyah (1907)
3842	/wiki/Battle_of_Marakesh	Battle of Marakesh
3843	/wiki/Battle_of_Casas_Grandes	Battle of Casas Grandes
3844	/wiki/Battle_of_Cuautla_(1911)	Battle of Cuautla (1911)
3845	/wiki/Battle_of_Preveza_(1911)	Battle of Preveza (1911)
3846	/wiki/Battle_of_Tripoli_(1911)	Battle of Tripoli (1911)
3848	/wiki/Battle_of_Kuwayfia	Battle of Kuwayfia
3849	/wiki/Battle_of_Ain_Zara	Battle of Ain Zara
3850	/wiki/Battle_of_Tobruk_(1911)	Battle of Tobruk (1911)
3851	/wiki/Battle_of_Lemnos_(1912)	Battle of Lemnos (1912)
3852	/wiki/Battle_of_Sarantaporo	Battle of Sarantaporo
3853	/wiki/Battle_of_Kumanovo	Battle of Kumanovo
3854	/wiki/Battle_of_Kirk_Kelesse	Battle of Kirk Kelesse
3855	/wiki/Battle_of_Pente_Pigadia	Battle of Pente Pigadia
3856	/wiki/Battle_of_Giannitsa	Battle of Giannitsa
3857	/wiki/Battle_of_Prilep	Battle of Prilep
3858	/wiki/Battle_of_Lule_Burgas	Battle of Lule Burgas
3859	/wiki/Battle_of_Vevi_(1912)	Battle of Vevi (1912)
3860	/wiki/Battle_of_Monastir	Battle of Monastir
3861	/wiki/First_Battle_of_%C3%87atalca	First Battle of Çatalca
3862	/wiki/Naval_Battle_of_Elli	Naval Battle of Elli
3863	/wiki/Naval_Battle_of_Lemnos	Naval Battle of Lemnos
3864	/wiki/Battle_of_Bizani	Battle of Bizani
3865	/wiki/Battle_of_Adrianople_(1913)	Battle of Adrianople (1913)
3866	/wiki/Battle_of_Kilkis%E2%80%93Lachanas	Battle of Kilkis–Lachanas
3867	/wiki/Battle_of_Bregalnica	Battle of Bregalnica
3868	/wiki/Battle_of_Kresna_Gorge	Battle of Kresna Gorge
3869	/wiki/Battle_of_Kalimantsi	Battle of Kalimantsi
3870	/wiki/Battle_of_Dul_Madoba	Battle of Dul Madoba
3872	/wiki/Battle_of_Li%C3%A8ge	Battle of Liège
3873	/wiki/Battle_of_Mulhouse	Battle of Mulhouse
3874	/wiki/Battle_of_Lorraine	Battle of Lorraine
3875	/wiki/Battle_of_Cer	Battle of Cer
3876	/wiki/Battle_of_Stallup%C3%B6nen	Battle of Stallupönen
3877	/wiki/Battle_of_Gumbinnen	Battle of Gumbinnen
3878	/wiki/Battle_of_the_Ardennes	Battle of the Ardennes
3879	/wiki/Battle_of_Charleroi	Battle of Charleroi
3880	/wiki/Battle_of_Mons	Battle of Mons
3881	/wiki/Battle_of_Tannenberg	Battle of Tannenberg
3882	/wiki/Battle_of_the_Trou%C3%A9e_de_Charmes	Battle of the Trouée de Charmes
3883	/wiki/Battle_of_Le_Cateau	Battle of Le Cateau
3884	/wiki/Battle_of_Galicia	Battle of Galicia
3885	/wiki/Battle_of_Heligoland_Bight_(1914)	Battle of Heligoland Bight (1914)
3886	/wiki/Battle_of_Guise	Battle of Guise
3888	/wiki/Siege_of_Maubeuge	Siege of Maubeuge
3889	/wiki/First_Battle_of_the_Marne	First Battle of the Marne
3890	/wiki/Battle_of_Bita_Paka	Battle of Bita Paka
3891	/wiki/First_Battle_of_the_Masurian_Lakes	First Battle of the Masurian Lakes
3892	/wiki/First_Battle_of_the_Aisne	First Battle of the Aisne
3893	/wiki/Siege_of_Przemy%C5%9Bl	Siege of Przemyśl
3894	/wiki/Siege_of_Antwerp_(1914)	Siege of Antwerp (1914)
3895	/wiki/Battle_of_the_Vistula_River	Battle of the Vistula River
